Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7293154272,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Kaisa,6,9,7,1.44,14,False,0,3006,3051,1043,6672,3124,3363,11032,24478,25100,1447,369,4,193,0,193,32,6,14,4,6,28.566666666666666,8000,8300,8008,8009,9104,8017,8304,8345,5001,5008,5005,4,21,800,72,126,20,246,62,-1,17,119,526,21,True,1,False,0,0,0,False,0,False,3,False,40,2,1,1,2,9,18,0,1,65,386.0989179352055,1714.427881694
EUW1_7292847444,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,NONE,BOTTOM,Varus,3,8,5,1.0,10,False,3009,2021,6695,3134,3070,1055,3363,7259,13795,13987,1079,239,16,135,0,135,12,0,7,1,0,19.266666666666666,8100,8000,9923,8139,8140,8135,9105,8017,5001,5008,5005,4,21,39,799,42,555,72,234,800,62,517,42,15,False,0,False,0,0,0,False,0,False,0,False,34,2,1,0,0,5,3,0,1,77,376.4956508973223,1156.940810752
EUW1_7292811325,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Ezreal,18,5,9,5.4,17,True,0,3171,3078,3161,6694,3042,3363,16856,49311,32040,9193,449,7,206,8,214,20,4,14,2,4,29.983333333333334,8000,8300,8005,8009,9103,8017,8345,8316,5001,5008,5005,4,21,203,799,-1,800,164,42,62,134,28,800,37,False,3,True,1,1,1,True,2,True,11,True,23,1,0,0,0,3,16,0,3,79,561.9797815625687,1799.7427944610001
EUW1_7292781617,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Corki,10,4,9,4.75,15,True,1018,3170,3094,1018,3042,3078,3363,13116,20345,20104,3346,583,0,184,14,198,20,2,10,5,2,25.533333333333335,8000,8300,8010,8009,9104,8017,8304,8345,5001,5008,5005,4,21,268,28,-1,234,26,555,119,234,800,35,47,False,3,False,1,1,0,False,1,True,8,True,17,1,0,0,0,4,12,0,3,41,511.95735284448693,1537.2745396340001
EUW1_7292727791,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,NONE,BOTTOM,Draven,3,2,6,4.5,11,True,6676,3155,1055,3072,3173,0,3363,10964,10537,10240,4666,810,6,186,5,191,18,2,7,3,2,18.416666666666668,8000,8200,8008,8009,9104,8017,8233,8236,5001,5008,5005,4,21,555,800,72,799,40,10,-1,555,30,112,24,True,2,True,0,0,0,False,3,True,9,False,12,0,0,0,0,1,2,0,0,92,594.9594897636721,1105.6905967540001
EUW1_7292141216,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Corki,8,3,13,7.0,18,False,3078,3009,3042,3033,3031,1042,3363,16845,34559,23574,5025,611,4,289,10,299,18,0,3,7,0,30.6,8000,8300,8010,8009,9104,8017,8304,8345,5001,5008,5005,4,12,246,799,72,110,7,107,203,72,2,555,33,False,2,True,0,0,1,True,0,False,2,False,31,1,1,0,3,11,29,0,0,81,550.3160098165868,1836.5892234570001
EUW1_7292080113,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,BOTTOM,BOTTOM,Ezreal,4,5,5,1.8,16,True,2021,3171,3042,1037,3078,1055,3363,12486,28045,22588,6517,360,3,244,0,244,19,3,12,1,3,26.55,8000,8300,8005,8009,9103,8017,8345,8316,5001,5008,5005,4,12,110,143,799,106,800,72,800,799,555,112,30,True,3,True,1,1,0,False,2,True,9,True,25,0,0,0,0,2,7,0,0,74,470.02054410208643,1593.9509802970001
EUW1_7291852180,Flakked,Team Heretics,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Viego,4,6,7,1.83,15,True,3748,0,1029,3170,6672,1029,3364,10106,10777,31753,16212,399,12,23,153,176,25,3,10,2,2,27.333333333333332,8000,8300,8008,9111,9104,8299,8347,8304,5001,5008,5005,4,11,126,517,72,222,246,126,59,800,12,42,32,False,3,True,1,1,0,False,1,True,8,True,26,1,0,0,0,4,10,0,0,1,369.66043131190435,1640.3179598620002
EUW1_7291514448,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Draven,8,4,6,3.5,15,True,3031,3036,3047,3072,0,0,3363,13581,21191,18370,7306,605,7,190,12,202,20,1,9,3,1,26.066666666666666,8000,8200,8008,8009,9104,8017,8236,8275,5001,5008,5005,4,1,72,-1,799,421,897,60,800,72,777,126,31,True,3,True,1,1,0,False,1,True,10,True,29,0,0,0,0,3,20,0,1,69,520.8029810552493,1564.6355437860002
EUW1_7291486041,Flakked,Team Heretics,15.2.652.1536,CLASSIC,100,BOTTOM,BOTTOM,Jhin,5,6,9,2.33,14,False,3087,3094,3031,3170,1036,0,3363,11574,21304,20235,4207,420,33,201,0,201,16,0,8,4,0,26.75,8000,8200,8021,8009,9103,8017,8236,8275,5001,5008,5005,4,1,122,246,117,166,72,72,163,555,60,800,18,False,1,True,0,0,0,False,0,False,5,True,29,1,1,0,1,9,120,2,0,56,432.4252731541253,1606.0399535840002
