Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7293570285,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,TOP,JUNGLE,Skarner,3,5,13,3.2,14,False,3190,0,3084,2502,0,2422,3364,9319,17043,42345,15811,649,52,12,129,141,26,6,9,4,6,27.816666666666666,8400,8300,8437,8401,8429,8451,8304,8347,5001,5001,5007,11,4,134,166,7,234,63,429,92,555,800,893,25,True,2,False,0,0,0,False,1,True,4,False,28,2,1,1,2,10,16,0,0,5,334.9793782383053,1669.21061157
EUW1_7293207938,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,LeeSin,10,4,13,5.75,15,True,3111,3156,0,6610,0,6692,3340,11829,22478,40501,26730,606,26,16,149,165,26,6,14,1,5,26.983333333333334,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5008,11,4,72,517,799,81,234,234,72,420,60,777,33,True,4,True,0,0,0,False,1,True,8,True,28,0,1,0,0,3,18,0,0,4,438.2905041226,1619.396154731
EUW1_7293053887,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Vi,4,2,8,6.0,15,False,3047,0,3156,0,3071,3078,3364,11518,18691,26047,13212,1366,36,12,165,177,37,8,10,3,7,31.833333333333332,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,234,40,166,114,800,72,53,60,800,-1,16,True,2,False,1,1,0,False,0,False,4,True,20,3,0,0,1,7,16,0,3,0,361.72613615851316,1910.6515899770002
EUW1_7292781617,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Brand,4,9,8,1.33,13,False,3116,6653,2421,3158,0,0,3364,9964,25482,33662,8430,289,39,29,126,155,24,4,7,1,4,25.533333333333335,8000,8300,8010,8009,9105,8017,8304,8347,5001,5008,5007,11,4,555,119,234,800,35,268,28,-1,234,26,17,True,1,True,0,0,0,False,0,False,4,False,47,3,1,0,1,8,6,0,0,5,388.91724458491564,1537.2745396340001
EUW1_7292709276,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,3,10,0,0.3,13,False,3071,3047,1036,1036,3078,0,3364,9249,13869,35437,8284,589,28,28,124,152,25,7,10,2,7,29.116666666666667,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,799,-1,234,200,28,555,234,119,77,893,11,False,1,False,1,1,0,False,0,False,1,False,41,4,0,1,4,12,8,0,2,1,317.4919171613474,1747.968404379
EUW1_7292132530,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,JarvanIV,9,4,16,6.25,17,True,6610,3110,6692,3111,2019,3065,3364,15623,23197,37065,19294,945,29,18,171,189,33,8,10,6,7,30.316666666666666,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,234,86,119,114,35,163,800,72,555,7,29,False,2,True,1,1,1,True,2,True,9,False,25,1,0,0,0,4,9,0,2,2,515.0474044511577,1820.019440854
EUW1_7292017843,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Viego,10,5,8,3.6,15,False,3748,2019,3047,3091,6672,3133,3364,14014,26499,40701,22070,534,22,39,163,202,31,11,7,4,4,28.883333333333333,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,72,429,200,799,166,107,119,777,203,799,20,False,1,False,1,1,0,False,0,False,2,False,30,3,0,1,3,11,26,0,1,0,485.0201641378919,1733.735586529
EUW1_7291965517,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Vi,8,1,13,21.0,16,True,3071,0,3173,6333,3078,0,3364,12642,22266,22156,13744,1113,35,20,186,206,30,4,8,4,4,24.216666666666665,8000,8300,8010,9111,9104,8017,8304,8347,5013,5008,5005,11,4,72,164,234,7,117,42,-1,35,72,-1,34,True,3,True,1,1,0,False,2,True,10,True,13,0,0,0,0,1,16,0,2,2,521.8257131607418,1453.5975349280002
EUW1_7291717600,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Zyra,5,3,12,5.67,16,True,3116,0,2421,6653,1058,3175,3364,12009,29327,23949,12188,921,44,42,177,219,32,4,5,9,4,29.166666666666668,8200,8000,8229,8275,8233,8232,9105,8017,5001,5010,5008,11,4,234,164,-1,800,555,72,107,800,104,30,32,False,3,False,1,1,1,True,1,True,8,True,20,1,0,0,0,6,7,0,1,2,411.62095741198726,1750.507768419
EUW1_7290635714,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,LeeSin,12,2,8,10.0,16,True,6333,0,6692,6610,2422,1029,3340,12567,21742,32568,23970,449,20,32,145,177,40,7,16,3,7,27.883333333333333,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5008,11,4,234,3,119,72,777,72,-1,800,62,143,37,True,4,True,1,1,1,True,1,True,10,True,14,0,0,0,0,3,7,0,0,7,450.56826517408405,1673.570970336
EUW1_7290576386,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Vi,6,2,8,7.0,15,True,3078,0,3071,1057,3047,0,3364,10617,16947,25472,13759,591,25,10,156,166,24,4,6,3,3,23.533333333333335,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,234,72,555,164,800,119,555,122,800,62,32,True,2,True,1,1,0,False,1,True,9,True,13,0,0,0,0,1,3,0,1,0,451.0282976924551,1412.486771153
EUW1_7290381711,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,8,1,8,16.0,18,True,3071,2055,3078,1037,3053,3047,3364,14038,19829,24597,14010,1151,34,37,179,216,43,7,9,6,6,29.233333333333334,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,234,800,77,42,126,98,30,107,800,72,32,True,2,True,1,1,1,True,1,True,9,True,19,1,0,0,0,3,24,0,3,6,480.1275241416765,1754.392787897
EUW1_7289910786,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Viego,3,5,9,2.4,15,True,3071,1043,1043,6672,3111,1036,3364,11298,16168,34120,20154,367,13,16,165,181,23,5,8,1,5,28.016666666666666,8000,8300,8010,9111,9104,8017,8304,8347,5013,5008,5005,11,4,72,91,77,24,800,887,203,110,72,800,31,True,1,False,1,1,1,True,1,True,9,True,21,3,0,0,0,1,65,0,2,1,403.2209688127545,1681.2018043320002
EUW1_7289841311,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,NONE,JUNGLE,Skarner,5,1,4,9.0,12,False,1037,1028,3084,3111,2021,0,3364,8172,11715,23293,11786,658,33,10,115,125,28,3,5,4,3,19.816666666666666,8400,8300,8437,8401,8429,8451,8304,8347,5001,5001,5007,11,4,122,777,37,234,-1,7,112,800,91,30,13,False,2,True,0,0,0,False,0,False,0,False,23,0,1,0,0,4,35,0,2,2,412.04870935802126,1189.987616008
EUW1_7289035934,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,MIDDLE,Taliyah,1,8,8,1.12,15,False,3040,1058,1056,3020,4645,0,3363,9289,31025,24293,1003,518,39,194,0,194,13,1,9,1,1,28.066666666666666,8200,8000,8230,8226,8210,8237,8009,9105,5011,5008,5005,4,12,800,21,876,799,72,8,112,126,107,53,12,False,1,True,0,0,0,False,0,False,1,False,31,3,1,1,2,10,13,0,1,77,330.7864467230376,1685.037355832
EUW1_7288742958,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,7,3,8,5.0,16,False,3071,2055,3111,3078,3133,3156,3364,13967,21700,36546,15596,1176,30,31,181,212,37,12,12,3,11,32.7,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,429,234,107,166,800,42,800,107,126,40,19,False,1,True,1,1,0,False,1,False,6,False,30,3,0,1,1,9,14,0,0,2,427.08379086663064,1962.2807941550002
EUW1_7288641559,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Vi,8,1,11,19.0,17,True,3071,0,3156,3173,3078,0,3364,12878,30765,31986,21049,988,37,7,178,185,36,7,10,1,7,30.9,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,72,-1,234,42,800,72,5,800,42,107,32,True,4,True,1,1,1,True,2,True,9,True,19,1,0,0,0,3,14,0,3,0,416.70518477742684,1854.374622058
EUW1_7288572801,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Vi,7,2,14,10.5,15,True,3078,0,1011,3082,3071,3047,3364,11130,20449,30456,15496,774,32,8,157,165,28,6,10,5,6,26.633333333333333,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,-1,119,234,72,555,555,800,78,119,-1,31,True,3,True,1,1,1,True,1,True,8,False,18,1,0,0,0,5,27,0,0,0,417.69871747896036,1598.802780924
EUW1_7287866971,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Jax,8,2,2,5.0,15,True,3111,3161,3078,3155,1036,1036,3340,12371,19321,30148,18174,700,21,17,184,201,38,1,12,4,1,26.783333333333335,8000,8300,8008,9111,9105,8017,8304,8347,5001,5008,5005,11,4,126,893,432,234,12,42,72,122,555,107,25,False,3,True,1,1,0,False,1,True,8,False,18,1,0,0,0,3,12,0,2,1,461.714539601514,1607.716183555
EUW1_7287494502,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Viego,6,11,16,2.0,18,False,3748,3026,3173,6673,1057,6672,3364,19628,36241,76085,35255,558,31,37,252,289,85,12,15,13,12,52.88333333333333,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,72,69,91,893,42,-1,800,-1,799,200,33,True,3,True,1,1,2,True,0,False,6,False,42,5,0,0,1,8,77,0,0,2,371.10833418074054,3173.4742281520003
EUW1_7287213070,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,Viego,12,6,14,4.33,18,True,3748,6673,6672,3302,0,3047,3364,15661,25981,43696,23428,591,20,62,173,235,34,14,10,5,7,30.516666666666666,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,72,777,555,800,166,800,72,110,30,62,44,False,3,False,1,1,1,True,1,True,9,True,29,1,0,0,0,4,19,0,2,6,512.9987059673805,1831.754666253
EUW1_7287133588,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,5,0,12,17,14,True,3174,3071,3078,0,0,0,3364,10183,13975,22495,14235,1344,22,10,158,168,23,5,6,1,3,22.466666666666665,8100,8000,9923,8143,8140,8106,9111,9104,5001,5008,5005,11,4,555,234,800,53,799,72,112,799,7,555,24,True,3,True,1,1,0,False,2,True,9,True,5,0,0,0,0,1,10,0,1,7,453.1145047929292,1348.498259558
EUW1_7286656409,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,LeeSin,10,5,3,2.6,12,False,6692,1028,6610,1037,3111,3067,3340,10831,16096,30673,12432,687,13,23,117,140,27,5,13,2,4,23.416666666666668,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5008,11,4,112,800,-1,799,234,107,119,72,876,800,15,True,0,False,0,0,0,False,0,False,2,False,32,3,1,0,2,10,12,0,0,3,462.28119714340056,1405.852548697
EUW1_7286642593,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,JUNGLE,JUNGLE,Vi,5,5,12,3.4,17,True,3071,3078,3047,3076,6692,0,3364,12212,19449,28414,11446,509,21,32,171,203,20,1,3,2,0,28.183333333333334,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,126,234,119,800,42,119,72,429,203,62,32,True,3,True,1,1,1,True,2,True,10,True,23,0,0,0,0,2,5,0,1,3,433.0341177373031,1692.116148414
EUW1_7286053714,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,JUNGLE,JUNGLE,Zyra,8,4,26,8.5,18,True,3116,0,3157,6653,3175,0,3364,13927,30244,24981,10867,685,52,40,186,226,40,6,9,6,6,30.366666666666667,8200,8000,8229,8275,8233,8232,9105,8017,5001,5010,5008,11,4,119,24,234,84,114,30,72,54,42,432,52,True,3,True,1,1,1,True,1,True,9,True,37,1,0,0,0,5,16,0,1,3,458.462784035981,1822.685005817
EUW1_7285956719,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,200,MIDDLE,JUNGLE,JarvanIV,7,1,16,23.0,17,True,3110,0,6692,3161,3158,3211,3364,12886,16942,25220,14161,378,22,25,135,160,34,5,9,4,5,27.616666666666667,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,800,53,234,897,60,800,799,76,91,-1,32,True,2,False,0,0,1,True,2,False,9,False,16,1,1,0,1,7,15,0,0,5,466.38743649742946,1657.8470235910002
EUW1_7285850635,Lyncas,Team Vitality,15.2.652.1536,CLASSIC,100,TOP,JUNGLE,JarvanIV,4,4,24,7.0,18,True,6610,0,3111,6692,3065,3110,3364,15097,28728,54847,28874,1210,37,21,190,211,45,6,9,4,6,41.18333333333333,8000,8300,8010,9111,9104,8017,8304,8347,5001,5008,5005,11,4,112,234,111,119,126,72,897,-1,555,62,32,False,4,True,1,1,2,True,7,True,12,True,31,2,0,0,0,4,26,0,1,1,366.45077624656756,2471.9172527670003
