Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7295482760,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,JUNGLE,JUNGLE,Hecarim,10,7,2,1.71,14,False,6692,3156,3161,1033,1029,3009,3364,12300,17720,44899,22907,635,22,41,160,201,31,2,3,6,2,28.066666666666666,8200,8000,8230,8275,8234,8232,9105,9111,5011,5010,5008,11,6,72,51,-1,39,126,119,42,517,555,897,21,False,0,False,1,1,0,False,0,False,3,False,34,4,0,1,0,7,32,0,0,3,438.130890610552,1684.55532005
EUW1_7295448614,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,100,TOP,TOP,Nasus,2,6,6,1.33,18,True,3110,3078,3158,3065,3076,1028,3340,13352,17986,44921,13491,442,25,234,4,238,18,0,11,0,0,32.45,8000,8400,8021,9111,9105,8299,8451,8444,5001,5001,5007,6,12,27,-1,51,72,254,107,895,800,-1,897,35,True,1,False,1,1,2,True,1,False,8,False,35,3,0,0,1,8,49,0,1,69,411.3632081684712,1947.520073649
EUW1_7295414739,Broken-Blade,G2 Esports,15.3.654.407,CLASSIC,200,TOP,TOP,Swain,4,6,7,1.83,15,False,3116,3121,6653,3170,0,0,3340,10486,22494,41805,8741,811,47,200,0,200,31,1,12,7,1,29.933333333333334,8200,8400,8214,8226,8210,8237,8446,8473,5001,5008,5005,4,12,26,800,72,62,420,30,799,246,-1,126,20,True,1,False,1,1,0,False,0,False,3,True,31,3,0,0,1,8,15,0,2,74,350.1625603508368,1796.8616941110001
EUW1_7295035746,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,TOP,TOP,Pantheon,9,14,11,1.43,16,True,3053,6610,3111,3071,2021,0,3363,12036,43666,54120,8421,298,32,169,2,171,22,0,9,5,0,34.71666666666667,8000,8300,8005,8009,9105,8299,8345,8304,5001,5008,5008,4,12,7,112,42,420,107,81,-1,246,-1,126,49,False,3,True,0,0,0,False,1,False,7,False,39,0,1,1,1,5,203,0,2,73,346.6411713439782,2083.369434432
EUW1_7294986632,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,200,TOP,TOP,Kayle,14,4,14,7.0,17,True,3113,3170,3124,1055,3115,3089,3340,14545,34530,23854,9217,808,10,220,19,239,25,0,8,7,0,26.583333333333332,8000,8200,8005,9101,9104,8299,8236,8234,5011,5008,5005,4,12,893,429,420,107,126,68,77,234,119,246,48,True,3,True,1,1,0,False,2,True,9,True,14,0,0,0,0,3,63,0,6,75,546.7802743714211,1596.122504208
EUW1_7294571005,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,200,TOP,TOP,Pantheon,11,10,4,1.5,15,False,1055,3123,6610,3071,2021,3173,3340,11144,30259,39547,7561,359,32,192,0,192,17,0,10,1,0,30.2,8000,8300,8005,8009,9105,8017,8345,8304,5011,5008,5008,4,14,234,72,800,799,420,62,42,85,117,126,31,True,4,True,0,0,0,False,0,False,1,False,33,0,1,1,4,11,10,0,6,64,368.88957284854365,1812.685027406
EUW1_7294006693,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,200,NONE,TOP,Pantheon,4,2,2,3.0,12,True,6610,2031,3009,3044,3067,2055,3340,6485,12378,16145,3539,479,15,103,0,103,11,3,8,0,2,19.2,8000,8300,8005,8009,9105,8017,8345,8304,5011,5008,5008,4,14,55,72,28,62,420,119,22,92,12,39,25,True,3,True,1,1,0,False,0,False,4,True,10,0,0,0,0,1,8,0,3,50,337.60159847653864,1152.69197792
EUW1_7293986496,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,TOP,TOP,Pantheon,6,4,4,2.5,14,True,1055,3044,6610,3009,2022,1037,3340,8046,22618,19949,3842,572,25,114,0,114,11,1,9,1,1,22.016666666666666,8000,8300,8005,8009,9105,8017,8345,8304,5011,5008,5008,4,14,420,91,72,800,799,107,526,555,58,234,27,False,1,True,1,1,0,False,0,False,6,True,7,0,0,0,0,1,23,0,2,51,365.4171320455112,1321.237618569
EUW1_7293909034,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,BOTTOM,TOP,Pantheon,12,4,8,5.0,14,True,1055,1028,6610,3111,3071,2021,3340,10385,38123,25267,6611,546,37,107,0,107,10,0,5,1,0,22.8,8000,8300,8010,8009,9105,8299,8345,8304,5011,5008,5008,4,14,420,72,119,800,30,107,134,42,429,78,34,True,2,False,1,1,0,False,2,True,10,True,14,1,0,0,0,2,15,0,2,43,455.2186815774523,1368.792939315
EUW1_7293240331,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,TOP,Rumble,13,4,9,5.5,17,True,1058,6653,3175,4633,1082,3135,3363,14410,33625,23924,3015,680,18,216,2,218,15,1,11,1,1,28.55,8200,8400,8229,8224,8210,8237,8473,8451,5011,5008,5007,4,12,200,72,420,119,60,897,72,203,112,800,34,True,2,False,1,1,1,True,2,True,10,True,15,1,0,0,0,3,45,0,4,88,504.4768769117416,1713.892199912
EUW1_7293207938,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,TOP,Pantheon,4,9,11,1.67,14,False,3071,2021,6610,3047,1037,1028,3340,9625,27102,32599,2357,388,34,151,4,155,16,1,10,0,1,26.983333333333334,8000,8300,8005,8009,9105,8017,8345,8304,5011,5008,5008,4,12,234,72,420,60,777,72,517,799,81,234,28,False,0,False,1,1,0,False,0,False,3,False,33,4,0,0,1,8,14,0,0,66,356.63778123422526,1619.396154731
EUW1_7293070800,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,TOP,TOP,Pantheon,7,9,6,1.44,14,False,1055,3071,3111,6610,3053,0,3363,10983,28919,38539,6879,323,29,161,0,161,13,1,11,0,1,28.9,8000,8300,8010,8009,9104,8017,8345,8304,5001,5008,5008,4,12,62,429,420,60,7,114,555,-1,800,62,24,False,0,False,0,0,0,False,0,False,3,True,35,4,1,1,1,7,13,0,2,74,379.8394886722021,1735.0181276340002
EUW1_7292858161,Broken-Blade,G2 Esports,15.2.652.1536,CLASSIC,100,JUNGLE,TOP,Pantheon,7,8,6,1.62,17,False,1037,3071,6610,3053,3111,2021,3363,13199,29136,44871,6076,940,30,212,0,212,15,1,10,2,0,34.6,8000,8300,8005,8009,9104,8017,8345,8304,5011,5008,5008,4,14,72,117,420,42,429,72,85,107,555,-1,31,True,0,False,1,1,0,False,0,False,4,False,42,4,0,1,1,9,60,0,1,76,381.4464537514963,2076.189179926
