Gameid,Player,Team,Game number,Game Version,TeamId,Lane,Poste,Champion,Kills,Deaths,Assists,KDA,ChampLevel,Win,item0,item1,item2,item3,item4,item5,item6,Gold Earn,TotalDmgDealtoChamp,TotalDmgTaken,TotalHeal,LongestTimeAlive,Ennemy_CC,CS Kill,Jungle Minions Kills,Minions Kill,visionScore,visionWardsBoughtInGame,wardsplaced,wardskilled,detectorWardsPlaced,timePlayed,Branch1,Branch2,perk0,perk1,perk2,perk3,perk4,perk5,defense,flex,offense,summoner1Id,summoner2Id,Ban 1 ally,Ban 2 ally,Ban 3 ally,Ban 4 ally,Ban 5 ally,Ban 1 ennemy,Ban 2 ennemy,Ban 3 ennemy,Ban 4 ennemy,Ban 5 ennemy,Nb Kill Team,First blood,Nb Drake Team,First Drake,Nb Herald Team,First Herald,Nb Baron Team,First Baron,Nb Inib Team,First Inib,Nb Tower Team,First Tower,Nb Kill oposing Team,Nb drake Oposing Team,Nb Herald Oposing team,Nb Baron oposing team,Nb Inib Oposing team,Nb Tower Oposing Team,skillshotsDodged,quickCleanse,soloKills,laneMinionsFirst10Minutes,goldPerMinute,gameLength
EUW1_7222836975,Jun,GIANTX,14.23.636.9832,CLASSIC,100,BOTTOM,UTILITY,Renata,2,4,21,5.75,12,True,3107,3222,3876,2055,3067,3158,3364,8523,13208,19653,6578,680,36,27,0,27,92,11,43,9,9,24.066666666666666,8400,8100,8465,8401,8473,8453,8136,8105,5011,5010,5005,7,4,60,-1,72,62,119,81,-1,119,157,799,32,True,3,True,1,1,1,True,2,True,10,True,15,0,0,0,0,1,75,0,0,7,354.05406824520844,1444.450991722
EUW1_7222154444,Jun,GIANTX,14.23.636.9832,CLASSIC,200,BOTTOM,UTILITY,Neeko,5,4,6,2.75,13,True,3152,1033,3869,3137,1052,3158,3364,9345,15140,19251,1716,1093,36,26,0,26,81,5,34,5,5,29.616666666666667,8200,8300,8229,8275,8233,8237,8345,8347,5011,5008,5008,14,4,254,-1,78,35,92,104,164,799,72,517,31,False,4,True,1,1,1,True,1,True,9,True,25,0,0,0,0,2,34,0,0,7,315.3723738186039,1778.064561003
EUW1_7221798603,Jun,GIANTX,14.23.636.9832,CLASSIC,200,BOTTOM,UTILITY,Renata,4,6,12,2.67,11,False,3107,3916,3876,3109,3067,3158,3364,8640,11636,22819,7582,383,40,36,0,36,88,6,42,14,6,23.95,8400,8100,8465,8401,8444,8453,8136,8106,5011,5010,5005,7,4,55,254,39,897,-1,55,51,266,107,53,24,True,1,True,0,0,0,False,1,False,4,True,37,2,1,0,2,9,17,0,1,11,360.54961244789405,1437.8853450610002
EUW1_7221736219,Jun,GIANTX,14.23.636.9832,CLASSIC,200,BOTTOM,UTILITY,Rakan,0,12,10,0.83,11,False,3107,2055,3869,3067,1029,3111,3364,6691,8897,29494,10189,206,40,27,0,27,82,10,52,8,8,27.65,8400,8100,8437,8401,8473,8242,8136,8106,5011,5010,5007,7,4,254,104,22,799,92,39,3,555,77,51,19,False,1,True,0,0,0,False,0,False,2,False,39,1,1,1,2,10,23,0,0,17,241.909393256856,1659.6042510660002
EUW1_7221668855,Jun,GIANTX,14.23.636.9832,CLASSIC,200,BOTTOM,UTILITY,Swain,3,2,19,11.0,14,True,3116,6653,3876,1052,3916,3047,3364,10158,20259,29876,14235,1319,65,40,1,41,77,6,35,3,5,28.733333333333334,8400,8000,8437,8463,8444,8453,8009,8014,5011,5010,5008,7,4,254,60,-1,517,58,104,555,119,150,157,33,True,3,True,1,1,1,True,3,True,11,True,28,1,0,0,0,1,6,0,0,14,353.4948405028406,1724.2847472730002
EUW1_7221605326,Jun,GIANTX,14.23.636.9832,CLASSIC,200,BOTTOM,UTILITY,Hwei,6,5,6,2.4,11,True,2503,6653,3871,0,0,3158,3364,8140,17354,13011,2743,420,30,23,0,23,68,8,32,5,8,24.933333333333334,8200,8000,8229,8226,8233,8237,8014,8009,5011,5008,5008,7,4,72,42,-1,799,157,799,60,893,22,526,32,False,4,True,1,1,1,True,2,True,10,True,22,0,0,0,0,2,6,0,0,5,326.450445188115,1496.252410817
EUW1_7148902822,Jun,GIANTX,14.20.623.6777,CLASSIC,200,NONE,MIDDLE,Sylas,6,1,2,8.0,13,True,3152,1082,1056,4629,1052,3158,3363,8722,13545,11617,2567,394,13,159,0,159,7,0,6,0,0,18.533333333333335,8000,8400,8010,8009,9105,8299,8444,8451,5011,5008,5008,12,4,60,777,555,134,360,202,950,134,114,72,21,True,2,True,1,1,0,False,0,False,5,True,10,0,0,0,0,0,9,0,1,82,470.2105828304575,1112.96148713
EUW1_7147866469,Jun,GIANTX,14.20.623.6777,CLASSIC,200,BOTTOM,UTILITY,TahmKench,6,1,13,19.0,11,True,3084,1031,3876,3067,0,3111,3364,9525,14494,27219,10694,1500,41,19,0,19,80,11,38,5,11,25.116666666666667,8400,8300,8465,8463,8444,8451,8410,8345,5011,5010,5005,14,4,79,59,119,72,107,117,24,59,555,-1,30,False,1,True,1,1,1,True,2,True,9,True,21,2,0,0,0,1,90,0,1,12,379.1064000241698,1507.637021463
EUW1_7147016723,Jun,GIANTX,14.20.623.6777,CLASSIC,100,BOTTOM,UTILITY,Rell,2,6,32,5.67,14,True,2504,3002,3869,3082,1011,3111,3364,10465,10263,23262,1827,551,59,25,1,26,89,15,41,8,13,26.933333333333334,8400,8300,8439,8401,8473,8451,8306,8347,5011,5010,5007,14,4,876,22,517,-1,78,119,114,200,107,72,47,True,2,True,0,0,1,True,2,True,11,True,24,1,0,0,0,1,10,0,1,15,388.02548041846455,1618.2571795390002
EUW1_7146992042,Jun,GIANTX,14.20.623.6777,CLASSIC,200,NONE,UTILITY,Neeko,1,2,13,7.0,9,True,3152,4630,3869,0,1082,3158,3364,6539,8776,8460,839,500,21,17,4,21,48,4,17,5,4,19.333333333333332,8200,8300,8229,8275,8234,8237,8347,8345,5011,5008,5008,14,4,22,30,78,-1,777,2,7,72,893,119,26,True,3,True,0,0,0,False,1,True,7,True,9,0,0,0,0,0,5,0,0,5,336.69533296796084,1165.422261334
